defining_file	declaring_file	definitions	scopes
src/oblib/lib/allocator/ob_allocator_v2.cpp	src/oblib/lib/allocator/ob_allocator_v2.h	4	oceanbase::common::ObAllocator=2;oceanbase::common::ObParallelAllocator=2
src/oblib/lib/allocator/ob_block_alloc_mgr.cpp	src/oblib/lib/allocator/ob_block_alloc_mgr.h	1	oceanbase::common::default_blk_alloc=1
src/oblib/lib/allocator/ob_concurrent_fifo_allocator.cpp	src/oblib/lib/allocator/ob_concurrent_fifo_allocator.h	11	oceanbase::common::ObConcurrentFIFOAllocator=11
src/oblib/lib/allocator/ob_delay_free_allocator.cpp	src/oblib/lib/allocator/ob_delay_free_allocator.h	13	oceanbase::common::ObDelayFreeAllocator=11;oceanbase::common::ObDelayFreeMemBlock=2
src/oblib/lib/allocator/ob_fifo_allocator.cpp	src/oblib/lib/allocator/ob_fifo_allocator.h	19	oceanbase::common::ObFIFOAllocator=19
src/oblib/lib/allocator/ob_hazard_ref.cpp	src/oblib/lib/allocator/ob_hazard_ref.h	5	oceanbase::common::HazardRef=2;oceanbase::common::RetireList=2;oceanbase::common::HazardNodeList=1
src/oblib/lib/allocator/ob_jemalloc_sanity.cpp	src/oblib/lib/allocator/ob_jemalloc.h	6	oceanbase::common::jemalloc_sanity_enable_background_threads=1;oceanbase::common::jemalloc_sanity_free=1;oceanbase::common::jemalloc_sanity_malloc=1
src/oblib/lib/allocator/ob_jemalloc_sanity.cpp	src/oblib/lib/allocator/ob_memory_sanity.h	5	oceanbase::common::memory_sanity_enabled=1;oceanbase::common::memory_sanity_mark_allocated=1;oceanbase::common::memory_sanity_poison=1
src/oblib/lib/allocator/ob_malloc.cpp	src/oblib/lib/allocator/ob_jemalloc.h	1	je_malloc_conf=1
src/oblib/lib/allocator/ob_malloc.cpp	src/oblib/lib/allocator/ob_malloc.h	15	ob_zalloc=1;ob_zfree=1;oceanbase::common::ObMemBuf=1
src/oblib/lib/allocator/ob_slice_alloc.cpp	src/oblib/lib/allocator/ob_slice_alloc.h	2	oceanbase::common::ObBlockSlicer=1;oceanbase::common::ObSliceAlloc=1
src/oblib/lib/allocator/ob_tc_malloc.cpp	src/oblib/lib/alloc/ob_iallocator.h	1	oceanbase::common::global_default_allocator=1
src/oblib/lib/allocator/ob_tc_malloc.cpp	src/oblib/lib/allocator/ob_tc_malloc.h	2	oceanbase::common::get_global_ctx_info=1;oceanbase::common::get_virtual_memory_used=1
src/oblib/lib/atomic/ob_atomic_reference.cpp	src/oblib/lib/atomic/ob_atomic_reference.h	7	oceanbase::common::ObAtomicReference=7
src/oblib/lib/charset/ob_charset.cpp	src/oblib/lib/charset/ob_charset.h	95	oceanbase::common::ObCharset=90;oceanbase::common::ObCharsetUtils=4;oceanbase::common::ObStringScanner=1
src/oblib/lib/charset/ob_ctype.cc	src/oblib/lib/charset/ob_ctype.h	2	ob_convert=1;strmake=1
src/oblib/lib/charset/ob_ctype_bin.cc	src/oblib/lib/charset/ob_ctype.h	10	ob_charpos_8bit=1;ob_charset_bin=1;ob_collation_8bit_bin_handler=1
src/oblib/lib/charset/ob_ctype_mb.cc	src/oblib/lib/charset/ob_ctype.h	23	ob_casedn_mb=1;ob_caseup_mb=1;ob_charpos_mb=1
src/oblib/lib/charset/ob_ctype_simple.cc	src/oblib/lib/charset/ob_ctype.h	33	ob_casedn_8bit=1;ob_caseup_8bit=1;ob_coll_init_simple=1
src/oblib/lib/charset/ob_ctype_utf8.cc	src/oblib/lib/charset/mb_wc.h	1	ob_mb_wc_utf8mb4_thunk=1
src/oblib/lib/charset/ob_ctype_utf8.cc	src/oblib/lib/charset/ob_ctype.h	9	ob_charset_utf8mb4_bin=1;ob_charset_utf8mb4_general_ci=1;ob_charset_utf8mb4_handler=1
src/oblib/lib/charset/ob_ctype_utf8_tab.h	src/oblib/lib/charset/ob_ctype.h	2	ob_unicase_default=1;ob_unicase_unicode520=1
src/oblib/lib/charset/ob_dtoa.cc	src/oblib/lib/charset/ob_dtoa.h	5	ob_fcvt=1;ob_gcvt=1;ob_gcvt_opt=1
src/oblib/lib/charset/ob_uctype.h	src/oblib/lib/charset/ob_ctype.h	1	ob_uni_ctype=1
src/oblib/lib/checksum/ob_crc64.cpp	src/oblib/lib/checksum/ob_crc64.h	12	oceanbase::common::ObBatchChecksum=6;oceanbase::common::crc64_sse42=1;oceanbase::common::crc64_sse42_manually=1
src/oblib/lib/checksum/ob_parity_check.cpp	src/oblib/lib/checksum/ob_parity_check.h	1	oceanbase::common::parity_check=1
src/oblib/lib/codec/ob_fast_bp_func.cpp	src/oblib/lib/codec/ob_fast_bp_func.h	195	oceanbase::common::__fastpack0=1;oceanbase::common::__fastpack1=1;oceanbase::common::__fastpack10=1
src/oblib/lib/codec/ob_fast_delta.cpp	src/oblib/lib/codec/ob_fast_delta.h	4	oceanbase::common::compute_deltas=1;oceanbase::common::compute_deltas_inplace=1;oceanbase::common::compute_prefix_sum=1
src/oblib/lib/compress/none/ob_none_compressor.cpp	src/oblib/lib/compress/none/ob_none_compressor.h	5	oceanbase::common::ObNoneCompressor=5
src/oblib/lib/compress/ob_compressor_pool.cpp	src/oblib/lib/compress/ob_compressor_pool.h	4	oceanbase::common::ObCompressorPool=4
src/oblib/lib/compress/zlib/ob_zlib_compressor.cpp	src/oblib/lib/compress/zlib/ob_zlib_compressor.h	7	oceanbase::common::ObZlibCompressor=7
src/oblib/lib/compress/zstd_1_3_8/ob_zstd_compressor_1_3_8.cpp	src/oblib/lib/compress/zstd_1_3_8/ob_zstd_compressor_1_3_8.h	5	oceanbase::common::zstd_1_3_8::ObZstdCompressor_1_3_8=5
src/oblib/lib/compress/zstd_1_3_8/ob_zstd_wrapper.cpp	src/oblib/lib/compress/zstd_1_3_8/ob_zstd_wrapper.h	15	oceanbase::common::zstd_1_3_8::ObZstdWrapper=15
src/oblib/lib/container/ob_array_serialization.h	src/oblib/lib/container/ob_2d_array.h	3	oceanbase::common::Ob2DArray=3
src/oblib/lib/container/ob_array_serialization.h	src/oblib/lib/container/ob_fixed_array.h	3	oceanbase::common::ObFixedArrayImpl=3
src/oblib/lib/container/ob_bitmap.cpp	src/oblib/lib/container/ob_bitmap.h	21	oceanbase::common::ObBitmap=21
src/oblib/lib/container/ob_fixed_array_iterator.h	src/oblib/lib/container/ob_fixed_array.h	2	oceanbase::common::ObFixedArrayImpl=2
src/oblib/lib/container/ob_se_array_iterator.h	src/oblib/lib/container/ob_array.h	2	oceanbase::common::ObSEArrayImpl=2
src/oblib/lib/container/ob_vector.ipp	src/oblib/lib/container/ob_vector.h	102	oceanbase::common::ObSortedVector=83;oceanbase::common::ObVector=19
src/oblib/lib/cpu/ob_cpu_topology.cpp	src/oblib/lib/cpu/ob_cpu_topology.h	5	oceanbase::common::CpuFlagSet=4;oceanbase::common::get_cpu_count=1
src/oblib/lib/encode/ob_base64_encode.cpp	src/oblib/lib/encode/ob_base64_encode.h	5	oceanbase::common::ObBase64Encoder=5
src/oblib/lib/encode/ob_quoted_printable_encode.cpp	src/oblib/lib/encode/ob_quoted_printable_encode.h	1	oceanbase::common::ObQuotedPrintableEncoder=1
src/oblib/lib/encrypt/ob_encrypted_helper.cpp	src/oblib/lib/encrypt/ob_encrypted_helper.h	17	oceanbase::common::ObEncryptedHelper=17
src/oblib/lib/file/config.cpp	src/oblib/lib/file/config.h	16	obsys::ObSysConfig=16
src/oblib/lib/file/file_directory_utils.cpp	src/oblib/lib/file/file_directory_utils.h	23	oceanbase::common::FileDirectoryUtils=23
src/oblib/lib/file/ob_file.cpp	src/oblib/lib/file/ob_file.h	92	oceanbase::common::FileComponent::DirectFileAppender=16;oceanbase::common::FileComponent::BufferFileAppender=15;oceanbase::common::ObFileAsyncAppender=11
src/oblib/lib/file/ob_string_util.cpp	src/oblib/lib/file/ob_string_util.h	1	obsys::ObStringUtil=1
src/oblib/lib/hash/ob_dchash.cpp	src/oblib/lib/hash/ob_dchash.h	1	oceanbase::common::get_global_dchash_qsync=1
src/oblib/lib/hash/ob_hashutils.cpp	src/oblib/lib/hash/ob_hashutils.h	1	oceanbase::common::hash::PRIME_LIST=1
src/oblib/lib/hash/ob_link_hashmap.cpp	src/oblib/lib/hash/ob_link_hashmap.h	1	oceanbase::common::get_global_link_hashmap_qsync=1
src/oblib/lib/hash_func/murmur_hash.cpp	src/oblib/lib/hash_func/murmur_hash.h	2	oceanbase::common::fnv_hash2=1;oceanbase::common::murmurhash2=1
src/oblib/lib/json/ob_json.cpp	src/oblib/lib/json/ob_json.h	36	oceanbase::json::Tidy=15;oceanbase::json::Parser=9;oceanbase::json::RegexFilter=9
src/oblib/lib/json/ob_json_print_utils.cpp	src/oblib/lib/json/ob_json_print_utils.h	5	oceanbase::json::ObStdJsonConvertor=5
src/oblib/lib/json/ob_yson.cpp	src/oblib/lib/json/ob_yson.h	1	oceanbase::yson::databuff_print_elements=1
src/oblib/lib/locale/ob_locale.cpp	src/oblib/lib/locale/ob_locale_type.h	2	oceanbase::common::is_valid_ob_locale=1;oceanbase::common::ob_locale_by_name=1
src/oblib/lib/locale/ob_locale_type.cc	src/oblib/lib/locale/ob_locale_type.h	5	oceanbase::common::ob_locale_en_US=1;oceanbase::common::ob_locale_ja_JP=1;oceanbase::common::ob_locale_ko_KR=1
src/oblib/lib/lock/cond.cpp	src/oblib/lib/lock/cond.h	4	obutil::Cond=4
src/oblib/lib/lock/mutex.cpp	src/oblib/lib/lock/mutex.h	6	obutil::ObUtilMutex=6
src/oblib/lib/lock/ob_bucket_lock.cpp	src/oblib/lib/lock/ob_bucket_lock.h	21	oceanbase::common::ObBucketLock=18;oceanbase::common::ObMultiBucketLockGuard=3
src/oblib/lib/lock/ob_bucket_qsync_lock.cpp	src/oblib/lib/lock/ob_bucket_qsync_lock.h	11	oceanbase::common::ObBucketQSyncLock=11
src/oblib/lib/lock/ob_futex.cpp	src/oblib/lib/lock/ob_futex.h	5	oceanbase::lib::ObFutex=2;futex_hook=1;futex_wait=1
src/oblib/lib/lock/ob_latch.cpp	src/oblib/lib/lock/ob_latch.h	27	oceanbase::common::ObLatch=12;oceanbase::common::ObLatchWaitQueue=7;oceanbase::common::ObLatchMutex=6
src/oblib/lib/lock/ob_qsync_lock.cpp	src/oblib/lib/lock/ob_qsync_lock.h	8	oceanbase::common::ObQSyncLock=8
src/oblib/lib/lock/ob_rwlock.cpp	src/oblib/lib/lock/ob_rwlock.h	8	oceanbase::obsys::ObRLock=3;oceanbase::obsys::ObWLock=3;oceanbase::obsys::ObRWLock=2
src/oblib/lib/lock/ob_thread_cond.cpp	src/oblib/lib/lock/ob_thread_cond.h	3	oceanbase::common::ObThreadCond=3
src/oblib/lib/net/ob_addr.cpp	src/oblib/lib/net/ob_addr.h	40	oceanbase::common::ObAddr=33;oceanbase::common::ObAddrWithSeq=7
src/oblib/lib/net/ob_net_util.cpp	src/oblib/lib/net/ob_net_util.h	15	oceanbase::obsys::ObNetUtil=15
src/oblib/lib/ob_abort.cpp	src/oblib/lib/ob_abort.h	1	ob_abort=1
src/oblib/lib/ob_date_unit_type.cpp	src/oblib/lib/ob_date_unit_type.h	3	ob_date_unit_type_str=1;ob_date_unit_type_str_upper=1;ob_get_format_unit_type_str=1
src/oblib/lib/ob_lib_config.cpp	src/oblib/lib/ob_lib_config.h	3	oceanbase::lib::ObLibConfig=2;oceanbase::lib::ObPerfModeGuard=1
src/oblib/lib/ob_name_id_def.cpp	src/oblib/lib/ob_name_id_def.h	1	oceanbase::name::get_name=1
src/oblib/lib/ob_running_mode.cpp	src/oblib/lib/ob_running_mode.h	3	oceanbase::lib::ObRunningModeConfig=3
src/oblib/lib/objectpool/ob_pool.ipp	src/oblib/lib/objectpool/ob_pool.h	9	oceanbase::common::ObPool=9
src/oblib/lib/oblog/ob_async_log_struct.cpp	src/oblib/lib/oblog/ob_async_log_struct.h	5	oceanbase::common::ObPLogFileStruct=4;oceanbase::common::ObPLogItem=1
src/oblib/lib/oblog/ob_base_log_buffer.cpp	src/oblib/lib/oblog/ob_base_log_buffer.h	3	oceanbase::common::ObBaseLogBufferMgr=3
src/oblib/lib/oblog/ob_base_log_writer.cpp	src/oblib/lib/oblog/ob_base_log_writer.h	14	oceanbase::common::ObBaseLogWriter=14
src/oblib/lib/oblog/ob_log.cpp	src/oblib/lib/allocator/ob_malloc.h	1	oceanbase::common::g_ob_log_main_entered=1
src/oblib/lib/oblog/ob_log.cpp	src/oblib/lib/oblog/ob_log.h	66	oceanbase::common::ObLogger=52;oceanbase::common::ObLogNameIdMap=3;oceanbase::common::ObLogIdLevelMap=1
src/oblib/lib/oblog/ob_log.cpp	src/oblib/lib/oblog/ob_log_module.h	1	oceanbase::common::ob_strerror=1
src/oblib/lib/oblog/ob_log.cpp	src/oblib/lib/oblog/ob_log_print_kv.h	3	oceanbase::common::logdata_print_obj=1;oceanbase::common::logdata_printf=1;oceanbase::common::logdata_vprintf=1
src/oblib/lib/oblog/ob_log_compressor.cpp	src/oblib/lib/oblog/ob_log_compressor.h	21	oceanbase::common::ObLogCompressor=20;oceanbase::common::ObLogCompressorTimerTask=1
src/oblib/lib/oblog/ob_log_dba_event.cpp	src/oblib/lib/oblog/ob_log_dba_event.h	4	oceanbase::common::bootstrap_thread_local_step_inc=1;oceanbase::common::bootstrap_thread_local_step_reset=1;oceanbase::common::server_start_thread_local_step_inc=1
src/oblib/lib/oblog/ob_log_time_fmt.cpp	src/oblib/lib/oblog/ob_log_time_fmt.h	2	oceanbase::common::ObTime2Str=2
src/oblib/lib/oblog/ob_ringbuf_log_writer.cpp	src/oblib/lib/oblog/ob_ringbuf_log_writer.h	24	oceanbase::common::ObRingBufLogWriter=13;oceanbase::common::ObRingBuf=11
src/oblib/lib/oblog/ob_syslog_rate_limiter.cpp	src/oblib/lib/oblog/ob_syslog_rate_limiter.h	6	oceanbase::common::ObSimpleRateLimiterImpl=3;oceanbase::common::ObSyslogSampleRateLimiter=2;oceanbase::common::ObSyslogSimpleRateLimiter=1
src/oblib/lib/oblog/ob_trace_log.cpp	src/oblib/lib/oblog/ob_trace_log.h	4	oceanbase::common::ObTraceLogConfig=4
src/oblib/lib/oblog/ob_warning_buffer.cpp	src/oblib/lib/oblog/ob_warning_buffer.h	9	oceanbase::common::ObWarningBuffer::WarningItem=7;oceanbase::common::ObWarningBuffer=2
src/oblib/lib/profile/ob_trace_id.cpp	src/oblib/lib/profile/ob_trace_id.h	7	oceanbase::common::ObCurTraceId::TraceId=6;oceanbase::common::ObCurTraceId::SeqGenerator=1
src/oblib/lib/profile/ob_trace_id_adaptor.cpp	src/oblib/lib/profile/ob_trace_id_adaptor.h	7	oceanbase::common::ObTraceIdAdaptor=7
src/oblib/lib/queue/ob_lighty_queue.cpp	src/oblib/lib/queue/ob_lighty_queue.h	17	oceanbase::common::ObLightyQueue=12;oceanbase::common::LightyQueue=3;oceanbase::common::ObLightyCond=2
src/oblib/lib/queue/ob_link_queue.cpp	src/oblib/lib/queue/ob_link_queue.h	3	oceanbase::common::ObSimpleLinkQueue=3
src/oblib/lib/queue/ob_ms_queue.cpp	src/oblib/lib/queue/ob_ms_queue.h	6	oceanbase::common::ObMsQueue=3;oceanbase::common::ObMsQueue::TaskHead=2;oceanbase::common::ObMsQueue::QueueInfo=1
src/oblib/lib/random/ob_random.cpp	src/oblib/lib/random/ob_random.h	7	oceanbase::common::ObRandom=7
src/oblib/lib/rc/context.cpp	src/oblib/lib/rc/context.h	4	oceanbase::lib::MemoryContext=3;oceanbase::lib::__MemoryContext__=1
src/oblib/lib/rc/ob_rc.cpp	src/oblib/lib/rc/ob_rc.h	1	oceanbase::lib::current_resource_owner_id=1
src/oblib/lib/resource/achunk_mgr.cpp	src/oblib/lib/resource/achunk_mgr.h	18	oceanbase::lib::AChunkMgr=18
src/oblib/lib/resource/ob_resource_mgr.cpp	src/oblib/lib/resource/ob_resource_mgr.h	36	oceanbase::lib::ObMemoryMgr=16;oceanbase::lib::ObResourceMgr=12;oceanbase::lib::ObResourceMgrHandle=6
src/oblib/lib/restore/ob_io_device.cpp	src/oblib/lib/restore/ob_io_device.h	12	oceanbase::common::ObIOFd=6;oceanbase::common::ObIODevice=5;oceanbase::common::ObDirRegularEntryNameFilter=1
src/oblib/lib/runtime.cpp	src/oblib/lib/runtime.h	1	oceanbase::lib::g_runtime_enabled=1
src/oblib/lib/signal/ob_libunwind.c	src/oblib/lib/signal/ob_libunwind.h	1	safe_backtrace=1
src/oblib/lib/signal/ob_signal_handlers.cpp	src/oblib/lib/signal/ob_signal_struct.h	4	oceanbase::common::g_redirect_handler=1;oceanbase::common::get_signal_handler=1;oceanbase::common::install_ob_signal_handler=1
src/oblib/lib/signal/ob_signal_struct.cpp	src/oblib/lib/signal/ob_signal_struct.h	2	oceanbase::common::ObSqlInfoGuard=1;oceanbase::common::g_rlimit_core=1
src/oblib/lib/signal/ob_signal_utils.cpp	src/oblib/lib/signal/ob_signal_utils.h	3	oceanbase::common::crash_restore_handler=1;oceanbase::common::safe_parray=1;safe_parray_c=1
src/oblib/lib/stat/ob_di_tls.cpp	src/oblib/lib/stat/ob_di_tls.h	1	oceanbase::common::is_thread_in_exit=1
src/oblib/lib/stat/ob_diagnose_info.cpp	src/oblib/lib/stat/ob_diagnose_info.h	61	oceanbase::common::ObDiagnoseRuntimeInfo=13;oceanbase::common::ObWaitEventHistory=11;oceanbase::common::ObDiagnoseSessionInfo=10
src/oblib/lib/stat/ob_latch_define.cpp	src/oblib/lib/stat/ob_latch_define.h	1	oceanbase::common::OB_LATCHES=1
src/oblib/lib/stat/ob_stat_template.cpp	src/oblib/lib/stat/ob_stat_template.h	4	oceanbase::common::DIRWLock=4
src/oblib/lib/statistic_event/ob_stat_event.cpp	src/oblib/lib/statistic_event/ob_stat_event.h	6	oceanbase::common::ObStatEventAddStat=3;oceanbase::common::ObStatEventSetStat=2;oceanbase::common::OB_STAT_EVENTS=1
src/oblib/lib/string/ob_sql_string.cpp	src/oblib/lib/string/ob_sql_string.h	15	oceanbase::common::ObSqlString=15
src/oblib/lib/string/ob_string.cpp	src/oblib/lib/string/ob_string.h	3	oceanbase::common::ObString=3
src/oblib/lib/string/ob_string_buffer.cpp	src/oblib/lib/string/ob_string_buffer.h	11	oceanbase::common::ObStringBuffer=11
src/oblib/lib/string/ob_strings.cpp	src/oblib/lib/string/ob_strings.h	9	oceanbase::common::ObStrings=9
src/oblib/lib/task/ob_timer.cpp	src/oblib/lib/task/ob_timer.h	15	oceanbase::common::ObTimer=15
src/oblib/lib/task/ob_timer_monitor.cpp	src/oblib/lib/task/ob_timer_monitor.h	16	oceanbase::common::ObTimerMonitor=13;oceanbase::common::ObTimerMonitor::ObTimerMonitorTask=3
src/oblib/lib/task/ob_timer_service.cpp	src/oblib/lib/task/ob_timer_service.h	24	oceanbase::common::ObTimerService=18;oceanbase::common::ObTimerTaskThreadPool=4;oceanbase::common::TaskToken=2
src/oblib/lib/thread/ob_async_task_queue.cpp	src/oblib/lib/thread/ob_async_task_queue.h	10	oceanbase::share::ObAsyncTaskQueue=10
src/oblib/lib/thread/ob_balance_filter.cpp	src/oblib/lib/thread/ob_balance_filter.h	5	oceanbase::common::ObBalanceFilter=5
src/oblib/lib/thread/ob_dedup_queue.cpp	src/oblib/lib/thread/ob_dedup_queue.h	12	oceanbase::common::ObDedupQueue=11;oceanbase::common::IObDedupTask=1
src/oblib/lib/thread/ob_dynamic_thread_pool.cpp	src/oblib/lib/thread/ob_dynamic_thread_pool.h	27	oceanbase::common::ObDynamicThreadPool=16;oceanbase::common::ObSimpleThreadPoolDynamicMgr=9;oceanbase::common::ObDynamicThreadInfo=1
src/oblib/lib/thread/ob_map_queue_thread_pool.cpp	src/oblib/lib/thread/ob_map_queue_thread_pool.h	13	oceanbase::common::ObMapQueueThreadPool=9;oceanbase::common::ObMapQueueThreadPool::ThreadConf=4
src/oblib/lib/thread/ob_queue_thread.cpp	src/oblib/lib/thread/ob_queue_thread.h	14	oceanbase::common::ObCond=5;oceanbase::common::S2MQueueThread=5;oceanbase::common::M2SQueueThread=4
src/oblib/lib/thread/ob_reentrant_thread.cpp	src/oblib/lib/thread/ob_reentrant_thread.h	15	oceanbase::share::ObReentrantThread=15
src/oblib/lib/thread/ob_simple_thread_pool.ipp	src/oblib/lib/thread/ob_simple_thread_pool.h	13	oceanbase::common::ObSimpleThreadPoolBase=12;oceanbase::common::ObSimpleThreadPoolBase::Worker=1
src/oblib/lib/thread/ob_thread_hook.cpp	src/oblib/lib/lock/ob_futex.h	1	futex_hook=1
src/oblib/lib/thread/ob_thread_hook.cpp	src/oblib/lib/ob_define.h	1	ob_pthread_cond_timedwait_us=1
src/oblib/lib/thread/ob_thread_name.cpp	src/oblib/lib/thread/ob_thread_name.h	1	oceanbase::lib::set_thread_name=1
src/oblib/lib/thread/protected_stack_allocator.cpp	src/oblib/lib/thread/protected_stack_allocator.h	13	oceanbase::lib::ProtectedStackAllocator=7;oceanbase::lib::ObStackHeaderGuard=2;oceanbase::lib::StackMgr=2
src/oblib/lib/thread/thread.cpp	src/oblib/lib/thread/thread.h	17	oceanbase::lib::Thread=16;oceanbase::lib::get_max_thread_num=1
src/oblib/lib/thread/threads.cpp	src/oblib/lib/thread/threads.h	21	oceanbase::lib::Threads=18;THREAD_STACK_RESERVED_SIZE=1;global_thread_stack_size=1
src/oblib/lib/thread_local/ob_tsi_utils.cpp	src/oblib/lib/thread_local/ob_tsi_utils.h	7	oceanbase::common::alloc_itid=1;oceanbase::common::defer_free_itid=1;oceanbase::common::detect_max_itid=1
src/oblib/lib/thread_local/thread_buffer.cpp	src/oblib/lib/thread_local/thread_buffer.h	11	oceanbase::common::ThreadSpecificBuffer=6;oceanbase::common::ThreadSpecificBuffer::Buffer=4;oceanbase::common::get_tc_buffer=1
src/oblib/lib/time/Time.cpp	src/oblib/lib/time/Time.h	14	obutil::ObSysTime=14
src/oblib/lib/time/ob_clock_generator.cpp	src/oblib/lib/time/ob_clock_generator.h	7	oceanbase::common::ObClockGenerator=7
src/oblib/lib/time/ob_cur_time.cpp	src/oblib/lib/time/ob_cur_time.h	2	oceanbase::common::TimeUpdateDuty=1;oceanbase::common::g_cur_time=1
src/oblib/lib/time/ob_time_utility.cpp	src/oblib/lib/time/ob_time_utility.h	14	oceanbase::common::ObMonotonicTs=7;oceanbase::common::ObTimeUtility=7
src/oblib/lib/time/ob_tsc_timestamp.cpp	src/oblib/lib/time/ob_tsc_timestamp.h	5	oceanbase::common::ObTscTimestamp=5
src/oblib/lib/trace/ob_trace.cpp	src/oblib/lib/trace/ob_trace.h	34	oceanbase::trace::ObTrace=17;oceanbase::trace::FltTransCtx=6;oceanbase::trace::UUID=6
src/oblib/lib/utility/data_buffer.cpp	src/oblib/lib/utility/data_buffer.h	7	oceanbase::common::ObDataBuffer=7
src/oblib/lib/utility/ob_backtrace.cpp	src/oblib/lib/ob_define.h	1	oceanbase::common::lbt=1
src/oblib/lib/utility/ob_backtrace.cpp	src/oblib/lib/utility/ob_backtrace.h	6	oceanbase::common::_ob_backtrace=1;oceanbase::common::addrs_to_offsets=1;oceanbase::common::g_enable_backtrace=1
src/oblib/lib/utility/ob_common_utility.cpp	src/oblib/lib/utility/ob_common_utility.h	12	oceanbase::common::ObFatalErrExtraInfoGuard=5;oceanbase::common::ObBasicTimeGuard=3;oceanbase::common::check_stack_overflow=1
src/oblib/lib/utility/ob_fast_convert.cpp	src/oblib/lib/utility/ob_fast_convert.h	3	oceanbase::common::ObFastFormatInt=3
src/oblib/lib/utility/ob_hang_fatal_error.cpp	src/oblib/lib/charset/ob_ctype.h	1	right_to_die_or_duty_to_live_c=1
src/oblib/lib/utility/ob_hang_fatal_error.cpp	src/oblib/lib/utility/ob_hang_fatal_error.h	3	oceanbase::common::get_fatal_error_thread_id=1;oceanbase::common::right_to_die_or_duty_to_live=1;oceanbase::common::set_fatal_error_thread_id=1
src/oblib/lib/utility/ob_hyperloglog.cpp	src/oblib/lib/utility/ob_hyperloglog.h	6	oceanbase::common::ObHyperLogLogCalculator=6
src/oblib/lib/utility/ob_mod_define.cpp	src/oblib/lib/utility/ob_mod_define.h	1	oceanbase::common::ObCtxInfo=1
src/oblib/lib/utility/ob_platform_utils.cpp	src/oblib/lib/utility/ob_platform_utils.h	1	oceanbase::lib::ob_get_available_memory=1
src/oblib/lib/utility/ob_print_utils.cpp	src/oblib/lib/list/ob_dlist.h	1	oceanbase::common::databuff_printf=1
